CLUSTER_ID,DomBranch,DomProb,PopWeighted,lat,lon
1,4,0.8385471542728182,47848.0,43.609273788372995,-79.66066541903218
2,2,0.8811362017265998,46276.0,43.754294640073525,-79.23083886431988
3,1,0.35928136408812256,32552.0,43.68941923396424,-79.48808901607616
4,1,0.4156518977049209,41742.0,43.750103250874425,-79.32483442543355
5,3,0.951195038545371,31267.0,43.638416939908836,-79.53062636659993
6,4,0.5306925684261217,37577.0,43.549463687837466,-79.73748054313188
7,4,0.6988009236712387,36596.0,43.597847277735035,-79.60495601041194
8,1,0.8442259063459995,33935.0,43.689803931663114,-79.40993224372659
9,1,0.4059063441665326,31942.0,43.67690993899471,-79.47002950030156
10,1,0.3990661212430089,32796.0,43.72780610510795,-79.30346250230448
11,2,0.7732689653924872,33119.0,43.745984083609706,-79.25397398901052
12,4,0.8014735141922611,33480.0,43.5677500867269,-79.67942660797686
13,3,0.8338495253389384,27755.0,43.64453510562787,-79.51532186612242
14,3,0.3682675375132754,44416.0,43.67350790997802,-79.47365011963004
15,4,0.535392959959237,36464.0,43.56680238546039,-79.7419926101241
16,1,0.7263860399672999,42639.0,43.711225595065024,-79.34223394178237
17,4,0.5148262525320026,33934.0,43.63356862651969,-79.63089960824391
18,1,0.5541966375465265,30724.0,43.703397138390194,-79.46575512483857
19,1,0.9685834029625199,34405.0,43.720216436375345,-79.40235254143019
20,4,0.3389235340014859,30176.0,43.50715932291724,-79.80652580416593
21,1,0.5544166716533309,35014.0,43.65465447480966,-79.40857579034251
22,2,0.8271960326980594,40529.0,43.78050253611533,-79.27361472563642
23,1,0.7189259040040614,29140.0,43.67457876245455,-79.40741920761756
24,1,0.7683665247700352,28825.0,43.67954664796824,-79.4052373614892
25,4,0.46936162074752713,27876.0,43.60027812159597,-79.75112367506841
26,3,0.701740976019273,34976.0,43.6249642731133,-79.49946226069825
27,4,0.4003487840207653,27688.0,43.53801544060993,-79.78537461866175
28,3,0.6463526450564054,31276.0,43.634652192718995,-79.58993723528023
29,3,0.5407492488258747,31468.0,43.66276168629801,-79.48997361866016
30,3,0.9381669751572945,30474.0,43.64342631181237,-79.53009282660996
31,1,0.40270197484759346,26200.0,43.7361462294585,-79.3104058838677
32,4,0.7490496303391618,28153.0,43.595422024374706,-79.60812802456223
33,2,0.4819284736440498,32908.0,43.69905696450987,-79.24867438068681
34,1,0.6579703197353554,25895.0,43.69228311315146,-79.44538897346791
35,4,0.23465997715005266,24209.0,43.45527057424571,-79.86671652056476
36,3,0.906040674613393,36405.0,43.64073777357835,-79.52381395311691
37,4,0.7713135521672515,30129.0,43.611019544503336,-79.626835608339
38,4,0.31525862186689685,33534.0,43.520679546368136,-79.83188229636588
39,4,0.9786359789306673,23506.0,43.59478121899853,-79.64992675330994
40,3,0.4523954943860568,31662.0,43.64152339341363,-79.46367865109303
41,2,0.6026961152958703,37171.0,43.726890846257454,-79.26194134669136
42,3,0.4910485316672698,29286.0,43.66175368021236,-79.48194925389139
43,4,0.8201791142559209,22966.0,43.59836676226099,-79.68040825907158
44,4,0.7864136958659524,23349.0,43.59373312911846,-79.61083584596756
45,1,0.8716268463993064,30651.0,43.694398930321825,-79.41204729472369
46,4,0.7332558153789038,20206.0,43.566025465527424,-79.69356181366986
47,4,0.5441541265910456,30434.0,43.538880459899424,-79.72471611446018
48,2,0.40703707044379334,29760.0,43.83197521720213,-79.04573395364197
49,1,0.6677148493866671,20351.0,43.66576710839425,-79.38592199376089
50,3,0.5612364575008728,29606.0,43.62550473166158,-79.59256816898207
51,2,0.9867336439303828,35389.0,43.78814904537007,-79.22974122275568
52,4,0.7731079515011644,22232.0,43.61478600284448,-79.63709530941972
53,4,0.840293981163623,28933.0,43.59366925163909,-79.67964539446095
54,4,0.7647616646257847,28782.0,43.6051233802087,-79.6842273512806
55,2,0.9053989713872583,19333.0,43.782958749421596,-79.19807435494235
56,3,0.4938308011814783,24458.0,43.58381878769345,-79.54278490137541
57,4,0.6949786420343933,22874.0,43.57793072461938,-79.7064400678712
58,2,0.4781544295657377,27568.0,43.845333013109304,-79.09837550597247
59,4,0.6709267943076163,27421.0,43.623531716473686,-79.66876270454415
60,1,0.9868934364404199,20527.0,43.70758779246258,-79.38942294401878
61,2,0.46457756561179353,29962.0,43.841418758105625,-79.08551422993001
62,2,0.7134947074627456,31148.0,43.78522676484148,-79.288206660871
63,4,0.4700056742470616,19484.0,43.5226940274273,-79.74050276500517
64,2,0.9204767857887223,26468.0,43.780276744958236,-79.25907983881228
65,1,0.8165723996441083,18469.0,43.73298480725448,-79.3682696016596
66,1,0.3654821074723808,18097.0,43.689312573013176,-79.48691384541137
67,2,0.8723305500815353,26937.0,43.79621086199913,-79.25958723962412
68,2,0.3797828281922997,27072.0,43.8484880538651,-79.04355825648172
69,1,0.4190144854319635,30540.0,43.74840782433837,-79.32369599496556
70,4,0.622801426081498,15431.0,43.62616360020282,-79.63628208794921
71,8,0.584314007795558,28053.0,43.90001656482605,-78.96375456229757
72,1,0.5622407709343137,31783.0,43.702669836520705,-79.31798901593184
73,2,0.4196549208163768,15889.0,43.85744062076158,-79.07574159719294
74,3,0.3916383803843361,32003.0,43.67755275120191,-79.48182439435512
75,1,0.39148325918562416,17071.0,43.67401561804208,-79.46977307620371
76,2,0.5731416700972766,29483.0,43.78279716932151,-79.30720135339905
77,4,0.5048872396585683,21084.0,43.54667946526707,-79.74490499768257
78,3,0.9702351513276886,16210.0,43.63218467614839,-79.55153043365428
79,8,0.6384981225111012,28092.0,43.96037655135045,-78.91812567499488
80,2,0.5530089240727301,16920.0,43.72774340031851,-79.27442899993244
81,8,0.6127394490434095,15262.0,43.889469002038155,-78.95703281667453
82,4,0.47594361584470146,14863.0,43.58954655154748,-79.57871003246882
83,2,0.8132403845789442,25665.0,43.76710779006071,-79.17796011004198
84,1,0.8152625101497617,18954.0,43.72097281514375,-79.35689353632749
85,4,0.801743682695376,22364.0,43.58424558919732,-79.61026471327959
86,4,0.6582868410908763,23696.0,43.58809997718678,-79.5966393042053
87,4,0.48335265582535863,20202.0,43.61405236068152,-79.73504484388398
88,4,0.23704851399684862,22816.0,43.50104491459575,-79.89908729476002
89,8,0.32928560861624956,16058.0,43.9320760991215,-79.02226272967768
90,1,0.5840185888200099,23918.0,43.74256396197197,-79.45425373284624
91,1,0.49161998703386983,17020.0,43.70260832179476,-79.30625123317083
92,9,0.22853151800832855,18907.0,43.42224625141686,-79.86946780875175
93,2,0.7299779849796371,17649.0,43.80072997078345,-79.16001183264902
94,1,0.513489969264839,25683.0,43.668121818498726,-79.44341082033021
95,4,0.42153294591079005,16740.0,43.505010187843936,-79.74715399287842
96,2,0.3527170575747964,23167.0,43.85254880200004,-79.03189118191332
97,3,0.5407754079910432,24298.0,43.63646897653202,-79.60064069512819
98,4,0.6785545814522097,18540.0,43.61786148920298,-79.68311273425248
99,2,0.377414440889387,23600.0,43.88183905635798,-79.07529702904367
100,3,0.6281734063437965,17604.0,43.67200485435923,-79.57600605315797
101,2,0.6138720827894106,29332.0,43.7429574362576,-79.28151642724978
102,1,0.5949964046614844,14770.0,43.726980728384376,-79.46135722204085
103,2,0.3469710406554299,12617.0,43.799409432291974,-79.34572254020509
104,2,0.5187979172745338,16730.0,43.83809848845907,-79.11311250834564
105,2,0.4859224711660097,32912.0,43.85114189636886,-79.11251551226233
106,4,0.5828899344320454,17430.0,43.59969353540763,-79.59590208649603
107,1,0.8461744008324862,19075.0,43.727938688893246,-79.36698848099525
108,4,0.2899880553548139,20669.0,43.5651943264402,-79.85331896017914
109,9,0.20608777648510804,16975.0,43.425158541675444,-80.03752989084249
110,3,0.6886171047292452,16590.0,43.634791309864845,-79.49551690758112
111,4,0.6428173160511875,24889.0,43.617311702945685,-79.62013566842113
112,1,0.6553072347391026,15538.0,43.68272624667229,-79.43680700643597
113,8,0.36196329483023776,20148.0,43.81009549327882,-78.95695479170391
114,3,0.6813777307668129,17578.0,43.621170276515805,-79.57822156993981
115,1,0.8494838044579811,11531.0,43.73689127389314,-79.40020781818092
116,2,0.34090521897208514,16533.0,43.879153073514125,-79.04633466425899
117,4,0.4698558206629491,12423.0,43.555759765488844,-79.76091964783319
118,1,0.49987585115670924,11767.0,43.69115094169464,-79.46695589120075
119,4,0.8734319232871621,14982.0,43.56649092561467,-79.6401436255554
120,1,0.7059457194750572,14289.0,43.680945459580386,-79.42534479895633
121,3,0.7792601478670679,28181.0,43.66471179219805,-79.5524630547008
122,2,0.527535532599569,10528.0,43.85238546670647,-79.153538639187
123,2,0.48454945785700215,16071.0,43.836491363006786,-79.09160127807559
124,3,0.4050007795572821,15279.0,43.63616732892217,-79.61562035761241
125,4,0.5686374905798024,14058.0,43.6212284060144,-79.61695593504761
126,2,0.8306466824214007,13728.0,43.77184230838007,-79.27148714763267
127,1,0.6999534817596303,21566.0,43.75185522758583,-79.39523861830354
128,3,0.42383969383803655,15776.0,43.56835723796935,-79.52614088794347
129,8,0.35121455184666844,27760.0,43.88719712508253,-79.01140254166043
130,1,0.4618181889752347,9614.0,43.73251874417004,-79.31643264427792
131,2,0.9002271728267368,19982.0,43.758952914425436,-79.24211391050503
132,2,0.7602147133367739,11756.0,43.74800294650069,-79.1797088675921
133,4,0.45012851558368544,17920.0,43.61949457727845,-79.60209383059303
134,2,0.47883476968003547,12768.0,43.7702139309319,-79.31855158318359
135,2,0.7131483929804531,16096.0,43.77690871235505,-79.28853284543885
136,2,0.5213293737355114,8825.0,43.832421974274304,-79.10719877216783
137,1,0.8706030488989995,10336.0,43.70741870270729,-79.36280842145055
138,1,0.5697498190457793,16151.0,43.74492056165015,-79.34327747242709
139,2,0.7132726659728202,15624.0,43.733444880803816,-79.18926506293955
140,9,0.21040089280828048,26638.0,43.435878423033415,-79.95896728749534
141,4,0.36911653843913494,13826.0,43.479374573692546,-79.74873052811722
142,3,0.7428718606550185,10712.0,43.65786178713026,-79.51384059272793
143,4,0.31536243480890497,34860.0,43.58261012806398,-79.8274569311716
144,3,0.4336750817258436,15655.0,43.57222432040716,-79.53517996989426
145,4,0.5111183859598024,13857.0,43.525567933939485,-79.7235656286011
146,3,0.9682105280779629,20789.0,43.636341434491186,-79.55569187830964
147,4,0.6426881208496716,16213.0,43.56075858446796,-79.711616473152
148,3,0.8056839077178989,18662.0,43.64781699216084,-79.57441468044561
149,1,0.8107535345258653,22305.0,43.7204921482907,-79.356027971822
150,4,0.5317014535963873,14973.0,43.53047156147933,-79.59524199993369
151,4,0.6673728995696796,15190.0,43.620410936406856,-79.68031301429527
152,4,0.2736863867293347,19547.0,43.4816282270179,-79.84513094212853
153,2,0.6078058807709417,18582.0,43.834108868418404,-79.15937882939417
154,1,0.8641231529198043,15270.0,43.691244275864335,-79.40734954326729
155,4,0.5074776180640936,10880.0,43.560112193246674,-79.74912841082119
156,2,0.8343503569221161,14520.0,43.75155498910411,-79.24792046419472
157,1,0.7123753322364332,20971.0,43.69362721480438,-79.34354621691908
158,4,0.797737121212218,20462.0,43.56636058793605,-79.61847402230075
159,8,0.6403049070282768,10128.0,43.93180082644212,-78.94564179169801
160,4,0.8445603677243474,13920.0,43.584266927110804,-79.61500671484856
161,3,0.5861421261453258,16050.0,43.67217093231159,-79.50843954664234
162,3,0.430164090072001,16110.0,43.66090192978932,-79.61877396438422
163,2,0.8274414710110175,24207.0,43.75051700450389,-79.20269605412847
164,2,0.5208282411738353,16320.0,43.83959935742354,-79.24214235206524
165,2,0.4614022607150236,16095.0,43.7233552444775,-79.28711209064673
166,2,0.5572152026076269,22176.0,43.825534004003174,-79.11758552467415
167,1,0.45003802450409347,12905.0,43.71375669941698,-79.48522743094195
168,4,0.5877357401911257,22537.0,43.6304233099005,-79.67614749398348
169,2,0.9623077180415107,19499.0,43.76891497070155,-79.22491891269863
170,2,0.6794152949355848,25046.0,43.760001153658436,-79.28645376298573
171,3,0.5526513980896727,17661.0,43.66370205192589,-79.49257831975908
172,3,0.819438022669823,13775.0,43.640229691748566,-79.51218991234224
173,8,0.4459996343087145,13717.0,43.83163473036377,-78.95440373260385
174,2,0.6193002989937357,7630.0,43.81634227210627,-79.2742353932258
175,4,0.7253160098092833,14152.0,43.567500840236875,-79.69635210850309
176,4,0.9489439000237431,9064.0,43.58757679932411,-79.62864227308894
177,8,0.5645897815432916,18029.0,43.984402944296654,-78.77131684858415
178,4,0.4605532688541969,21842.0,43.62133366690374,-79.73252735662275
179,1,0.9437590370266673,21930.0,43.702107498709765,-79.40571003253382
180,2,0.47470659855796055,23127.0,43.760405376791645,-79.31458464444847
181,4,0.4748529128790759,23347.0,43.64246484183711,-79.64562271727287
182,2,0.4064663828920638,16268.0,43.81637289522809,-79.035277239443
183,4,0.7113172768163497,17680.0,43.61622107730148,-79.67829714988194
184,4,0.4472028652397356,29160.0,43.6106258941972,-79.7488884896734
185,1,0.6322337828661974,9533.0,43.74151759664161,-79.34890564854913
186,8,0.6030509632204627,7869.0,43.987837171590115,-78.85538959750986
187,3,0.5083910304349294,9395.0,43.68421241898229,-79.51452699184327
188,2,0.6531017332376676,14448.0,43.74130306132654,-79.27280480727121
189,1,0.5022685574424101,14418.0,43.707822291935635,-79.30942758438731
190,3,0.8958226938720918,9855.0,43.63431723397429,-79.52260787501646
191,2,0.2834058933755265,8841.0,43.92962980137482,-79.04375071693808
192,1,0.5701056959481022,24238.0,43.72874289561652,-79.46481529481191
193,1,0.7537943071199836,23757.0,43.74180814658857,-79.4196438476182
194,3,0.4965935606238177,13824.0,43.62107808000353,-79.59501294121432
195,4,0.9400476290053392,15444.0,43.59880243231304,-79.6346148399347
196,8,0.3948621024523035,10746.0,43.837583410874956,-78.97414718888756
197,4,0.5663554551996112,12852.0,43.532266833734845,-79.70736401568364
198,14,0.24458105829360458,14472.0,43.380157198449254,-80.18231234524602
199,3,0.501641959170876,19024.0,43.604680501079564,-79.5783450541554
200,1,0.7215284385521387,13716.0,43.713756228672025,-79.34198582979585
201,2,0.5168227421133276,9379.0,43.727245463730796,-79.2809225357441
202,4,0.8078882438968935,10920.0,43.591365956792266,-79.61202076065824
203,4,0.6417387407647425,13260.0,43.58416654345809,-79.59387929068197
204,7,0.44165271325031213,6971.0,43.83244955124973,-79.28082281196777
205,4,0.48043115841306355,18877.0,43.55547360757888,-79.75706365732388
206,2,0.883877293519609,24296.0,43.75741997229813,-79.24489625704463
207,2,0.5318435449776535,6720.0,43.76858311995288,-79.31039858864926
208,4,0.42000648338567775,14794.0,43.54091469597292,-79.77691406522867
209,2,0.5375222224919548,15574.0,43.84550852507708,-79.13941542959631
210,8,0.6106488731220793,10946.0,43.90559625390119,-78.9589684264987
211,2,0.8690215472279474,19020.0,43.80590938276786,-79.21339476099025
212,4,0.5232275688736727,15704.0,43.575312530888795,-79.74566523651764
213,1,0.48776018345957556,17928.0,43.72850326278548,-79.31733495257347
214,3,0.6455231699264796,21954.0,43.64384866206246,-79.59192690661651
215,1,0.43157176309708484,10608.0,43.70034920915401,-79.2943691414493
216,8,0.3757686436235548,23227.0,44.05437546305756,-78.70903102917742
217,3,0.5165134633968134,10225.0,43.63184535062685,-79.47118624921482
218,4,0.38935607950448,14500.0,43.52195483660043,-79.78318892415069
219,4,0.5231860021585387,21777.0,43.636782581895574,-79.6428878026786
220,1,0.7758001744012272,17291.0,43.68159486669681,-79.40939312430041
221,8,0.6988998529966626,16458.0,43.959185583585835,-78.8086133765364
222,2,0.8473817251339515,17188.0,43.75833099619086,-79.19588246834402
223,2,0.39784476079724923,7360.0,43.85861814142298,-79.0630771123848
224,3,0.5737804851055592,14575.0,43.65298829769517,-79.59919560677164
225,4,0.5914387173107776,30767.0,43.56425833408844,-79.72629021256961
226,4,0.8857431487790027,14250.0,43.569732166721984,-79.65859421390577
227,4,0.5622365252277125,15575.0,43.53953278261701,-79.71854354759787
228,2,0.4009120654501123,24057.0,43.75730979500023,-79.32362196749794
229,4,0.34321208798264813,14544.0,43.635530515868325,-79.75009470162284
230,1,0.6077126602224546,14304.0,43.66979045940462,-79.34234501307736
231,2,0.3486248502972458,26802.0,43.895348584833904,-79.06824858321977
232,2,0.39321746526283186,7162.0,43.89681823901034,-79.13864761526848
233,1,0.6645711441707628,17952.0,43.75503341781575,-79.40479285083211
234,1,0.5931211801439101,10056.0,43.706427329986184,-79.32314172724872
235,1,0.600237380793958,18292.0,43.729329037870265,-79.45972863392292
236,3,0.42244337280964234,22886.0,43.65428696252934,-79.6202264791132
238,3,0.6770651848005197,9600.0,43.651446565444274,-79.58745566715562
239,2,0.7173842279820702,19067.0,43.82281899471537,-79.23598281346948
240,2,0.5282017570518215,16298.0,43.753911768845114,-79.30317975936543
241,2,0.5577983240563377,24137.0,43.77293880018111,-79.3082011028518
242,14,0.19678182544009123,13386.0,43.468143614707195,-80.02667298976087
243,3,0.9993647320673517,7282.0,43.638636245495654,-79.54489771287251
244,1,0.5741061514660948,24991.0,43.74508528253534,-79.3441540924988
245,2,0.5654794167216892,23187.0,43.8462735831404,-79.17184201791679
246,8,0.3580772715281991,7416.0,43.916549327547386,-79.01405856351151
247,1,0.6955441719323855,20182.0,43.6840834991264,-79.34741441373649
248,8,0.8083474093681616,7578.0,43.88188543723763,-78.9189753249468
249,2,0.5081206315018536,15191.0,43.70858232330692,-79.25673503020654
250,2,0.4423220809723518,7624.0,43.79257967610871,-79.3265882396004
251,4,0.5154841415051117,12650.0,43.506499251765106,-79.66516286055328
252,4,0.2770163754095508,12848.0,43.466393705138024,-79.82559964186379
253,2,0.8754133239377141,16648.0,43.798472233096284,-79.25626176896877
254,2,0.7862823765510323,6789.0,43.77342873310689,-79.1683769598461
255,5,0.21805969408143364,6343.0,43.540212677741025,-79.93243059406501
256,1,0.9778307167768352,13266.0,43.71862541748719,-79.4011892842227
257,2,0.6040183482470275,20294.0,43.837476011365744,-79.16774221655456
258,2,0.4955898649146564,11484.0,43.847290282712294,-79.11265570693882
259,8,0.7087047793995374,17418.0,43.9640884889763,-78.8676252176182
260,1,0.9349396736702253,17617.0,43.70297499011318,-79.3774996968808
261,2,0.8662121801789966,6657.0,43.80524985416597,-79.24522397683334
262,8,0.6471744184645186,17325.0,43.961511832236845,-78.91299596144758
263,2,0.5035148979328021,12562.0,43.83790460131804,-79.24985990353693
264,2,0.5145466152578352,16046.0,43.85733831200776,-79.17486158077688
265,4,0.3015704064135443,7458.0,43.51695020083673,-79.84131700804588
266,8,0.33831950594895577,18672.0,44.08565858094634,-78.72119634713162
267,8,0.4741906908185825,30793.0,44.02370642174164,-78.85654429916259
268,9,0.24342529869156948,13838.0,43.41454078975979,-79.98778519689412
269,3,0.7486704455359016,12537.0,43.61313918262554,-79.52019792058631
270,4,0.20233095826171935,12474.0,43.51726746102887,-79.9488895231074
271,4,0.7053409054938076,11298.0,43.61412760080683,-79.68381066324449
272,2,0.6756445370751476,26763.0,43.82787278801425,-79.18428336839487
273,9,0.26210745273650304,11004.0,43.34601436093863,-80.13923556447898
274,1,0.7563187305323298,5834.0,43.6763192759549,-79.39030042018494
275,1,0.7548449126577351,13440.0,43.71636193439048,-79.44071308341228
276,2,0.6382426778587538,15065.0,43.726976272549244,-79.2520234527796
277,4,0.2238529792103571,22125.0,43.512708509465845,-79.91948901043277
278,1,0.6982443143039749,24494.0,43.67694751972446,-79.4198390551227
279,3,0.44566230450456495,5038.0,43.69417043442375,-79.58425701795716
280,1,0.4782180433274162,16204.0,43.77053614740225,-79.36958564702556
281,4,0.34829109802064057,14828.0,43.48733608241072,-79.7799321629365
282,1,0.40603007306639866,14312.0,43.682906269957826,-79.28436116448081
283,1,0.7920797687312552,16351.0,43.69278592532132,-79.42562364769863
284,2,0.5708714747489412,13140.0,43.70564363150307,-79.17423994839689
285,4,0.3192161307160925,14127.0,43.541475427681256,-79.83414181712192
286,1,0.9347056852637695,19420.0,43.72640549251599,-79.40178557872177
287,2,0.49752222657871276,20525.0,43.8522360068672,-79.21663656525497
288,1,0.541124259453137,6916.0,43.663998807033416,-79.4322363908468
289,3,0.2869878745749278,15978.0,43.7298623496014,-79.5680337340818
290,1,0.386031421033236,25327.0,43.73797783276607,-79.49883689312333
291,2,0.32039357556703985,16847.0,43.90558345186381,-79.05552216316606
292,3,0.8716081339521514,17345.0,43.6342757177704,-79.56831133416584
293,2,0.8385773612169277,15001.0,43.799548158371685,-79.19064539444219
294,8,0.5227851198496193,14014.0,44.009264757226475,-78.81592186217716
295,7,0.6215519208211611,16906.0,43.843611770669305,-79.28274330224738
296,2,0.3435686096381594,5900.0,43.900525918480845,-79.07010926366777
297,5,0.2138671573733258,15763.0,43.546034103492914,-79.96951963813608
298,8,0.5852438403286137,13233.0,43.940815798187714,-78.72927170566582
299,1,0.5616922404619478,18341.0,43.735639541918744,-79.46332743676639
300,3,0.32168589742125503,4105.0,43.703528813110985,-79.61605833212751
301,3,0.39038843683653013,21924.0,43.600231803074536,-79.44649596829086
302,2,0.3764498776880724,15284.0,43.84240542955721,-79.03706421042699
303,1,0.44112260279704224,10890.0,43.73232340951283,-79.31325004527864
304,2,0.28589056266377,18224.0,43.945665698480695,-79.05902338920674
305,8,0.422009533075142,10566.0,44.00029092275837,-78.67289391903316
306,1,0.7142060787970478,13241.0,43.67217756499809,-79.39862220187291
307,2,0.4781394079232949,18409.0,43.866073691937196,-79.17314135821175
308,1,0.4027475161231125,24320.0,43.76484287018609,-79.47391779602513
309,2,0.5648767872468046,10764.0,43.72674655510233,-79.12013458951427
310,8,0.20407171097522625,13313.0,44.15612552745213,-78.3657213263782
311,3,0.4715270785889285,13675.0,43.61037680438078,-79.46483693792206
312,2,0.947474409039336,13201.0,43.79025915197344,-79.21341951855949
313,2,0.7700874539131721,13850.0,43.81682393302446,-79.2399895188256
314,3,0.46758423454942316,19651.0,43.68221571229234,-79.50170114535558
315,8,0.54348754962746,5858.0,43.923296605690155,-78.969553083252
316,2,0.5811702351257765,16384.0,43.83650662145223,-79.23418234350173
317,5,0.5393864492121141,4949.0,43.6965151489204,-79.69424156255714
318,1,0.926828471383359,6222.0,43.72826443718276,-79.39827658674545
319,3,0.45602040398525795,13117.0,43.67096637997805,-79.48539626660465
320,4,0.5481782245243144,10710.0,43.514776841491056,-79.66901217658001
321,2,0.6207723804945251,10115.0,43.791309487010174,-79.11966550544258
322,3,0.3501543156558598,16064.0,43.54634735287461,-79.50951437728652
323,4,0.6196676578462457,19733.0,43.621071669279694,-79.69163713813934
324,8,0.4589724560965929,15563.0,43.8740449208939,-78.98171767536745
325,4,0.8268287058375979,4338.0,43.56189553314898,-79.66131854275275
326,4,0.2882093929639399,15812.0,43.58431828786446,-79.84559245609732
327,4,0.18578952291669865,21575.0,43.506045164422495,-79.96980757603241
328,8,0.8607110760521378,4133.0,43.93593662178526,-78.8568919507708
329,4,0.4866701283715465,22561.0,43.529314852898,-79.7393226940305
330,1,0.3897846160096464,16942.0,43.74896406778128,-79.49314581337184
331,2,0.7887852958094215,10224.0,43.80096532122693,-79.26866407596967
332,4,0.6052824111924997,14509.0,43.58656670016537,-79.59090761611141
333,4,0.6173458038900648,12744.0,43.53582322903688,-79.61796508447148
334,2,0.40182348714177657,5616.0,43.83229794965708,-79.04320491494448
335,8,0.7912336455659804,25698.0,43.94812877576591,-78.87105368101916
336,3,0.5953438885490745,17021.0,43.68188983970761,-79.55600525649481
337,4,0.6543539559796197,9760.0,43.613808446514604,-79.6954551236239
338,4,0.6254241873112516,12385.0,43.58335400616991,-79.59199865865152
339,3,0.46923426250359423,12261.0,43.693064839597035,-79.57697658131283
340,2,0.3188723513981485,18360.0,43.83150248519372,-78.99945597605432
341,3,0.5979287314918313,14143.0,43.649670273725626,-79.59681400317187
342,8,0.5053845677573766,15676.0,43.83544940632429,-78.94230911655409
343,4,0.548160869488718,4681.0,43.56979630000852,-79.73882986209597
344,2,0.7609961085512467,15608.0,43.81269181269008,-79.25500461894946
345,3,0.5757591691487485,9930.0,43.61844362982095,-79.48242465940774
346,8,0.3238329557289321,5325.0,44.093793255466565,-78.70289215812141
347,1,0.39690113736225474,3393.0,43.702332530842064,-79.49008427134022
348,2,0.3517173247528278,4592.0,43.837634460401965,-79.02062028774144
349,1,0.4372411062962367,23433.0,43.649090839234,-79.43361402560694
350,3,0.6128741252956302,4083.0,43.66496628961541,-79.50281518836026
351,1,0.5235593474580185,5295.0,43.6448509908684,-79.37006219519895
352,8,0.4575319876125686,15679.0,43.9489570524092,-78.98100023317083
353,3,0.6522436203837331,16638.0,43.63025738174981,-79.58741858559901
354,2,0.7075449253564686,20119.0,43.80341063744265,-79.15508979252743
355,3,0.7337724366176471,4564.0,43.61538039430983,-79.5651994909699
356,4,0.7023231388945667,3597.0,43.62027111354849,-79.63746228289138
357,8,0.34621698011220137,15563.0,43.97641500202894,-79.00482748104181
358,3,0.4693062767678497,12872.0,43.577575264078064,-79.53144101010353
359,2,0.3676503450196338,13766.0,43.86376845935887,-79.04941262120578
360,4,0.36903000984933215,24667.0,43.470201567806335,-79.72842078286156
361,2,0.4786172574971629,9030.0,43.853185046095,-79.22130219924503
362,2,0.3662183217339113,11528.0,43.888106660178856,-79.07421564788443
363,4,0.8882055967381509,4956.0,43.56905178251905,-79.65530394463316
364,8,0.5560188101555188,18558.0,43.91859559431763,-78.96799009820096
365,8,0.34628204297957044,3324.0,43.90022757576124,-79.01563072125992
366,4,0.3633292231748249,16913.0,43.55389942084277,-79.5402660711328
367,1,0.9680908634078897,4928.0,43.71337220148462,-79.37994658374724
368,7,0.6415199023989072,17625.0,43.84267825063613,-79.33196755633759
369,2,0.3777439127383785,17042.0,43.893734193020514,-79.18612647959255
370,2,0.9480463886632471,21540.0,43.78325739507599,-79.25340622500487
371,4,0.43845789738305907,10380.0,43.64201663207546,-79.63181732534153
372,3,0.5216467176734695,3773.0,43.690392841957674,-79.54732697748801
373,2,0.8731259523197252,11752.0,43.805778805748744,-79.24053518158031
374,3,0.4759665312769299,16731.0,43.67122044997329,-79.6064627079256
375,4,0.48708928527006856,3246.0,43.504466745892,-79.69642510380645
